侥寸(ID),侥寸疙,瘤开疙,涝侥谅籍荐,谅侥谅籍荐,林瞒啊瓷咯何,客捞颇捞力傍咯何,愁捞规蜡公,馆妨悼拱涝厘啊瓷咯何,促惫绢皋春魄力傍咯何,拳厘角沥焊郴侩,绒公老沥焊郴侩,康诀矫埃郴侩,琶硅魄概蜡公,硅府绢橇府蜡公,硅崔辑厚胶蜡公,抗距规侥疙,柯扼牢抗距沥焊郴侩,权其捞瘤(URL),牢辟罚靛付农疙,牢辟罚靛付农困档,牢辟罚靛付农版档,牢辟罚靛付农客芭府,虐坷胶农蜡公,葛官老其捞刚飘蜡公,胶付飘坷歹蜡公,措钎皋春疙,侥寸惑怕
36156,合盔坷府备捞,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
36161,货曼苞尝聪,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,,概老 11:00~21:00,N,N,N,傈拳抗距,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,713.231023,N,N,N,,款康吝
36163,酒快冯哎厚,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,,概老 06:00~22:00,N,N,N,傈拳抗距,,,,,,,N,N,N,,款康吝
36167,没秦柳侥寸,碍盔档 盔林矫,25,0,N,Y,N,N,Y,N,,概老 06:30~22:00,N,N,N,傈拳抗距,饭靛抛捞喉,,埃泅包堡瘤,37.36489,127.8325,173.157437,N,N,N,,款康吝
36169,老龋笼,碍盔档 盔林矫,11,28,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,http://instagram.com/1hozip55,,,,,N,N,N,,款康吝
36171,蕊诀颊漠惫荐,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,752.491144,N,N,N,,款康吝
36172,贸矮笼颊楼厘,碍盔档 盔林矫,26,16,N,N,N,N,Y,N,,,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,825.013955,N,N,N,,款康吝
36173,其府墨唱 蕊诀痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,"https://www.pelicana.co.kr,http://www.instagram.com/pelicana1982/,http://www.pelicana.net/,http://www.facebook.com/pelicana1982",盔林 倾宏剖,37.30801,127.925,668.990321,N,N,N,,款康吝
36174,厘荐锰,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,岿夸老,概老 11:30~20:00,N,N,N,N,,,,,,,N,N,N,,款康吝
36179,颇府官霸哆 盔林1龋痢,碍盔档 盔林矫,12,0,N,N,N,N,Y,N,,,N,N,Y,N,,http://www.paris.co.kr/,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,136.949276,N,N,N,,款康吝
36566,付空练惯 盔林酋脚档矫痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
36703,柳荐己蛮剧乞秦厘惫 盔林矫没痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
37419,茄侥哼其 公角痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
38240,空揭侗汉捞档呈明,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
38543,蠢覆狼固切,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
41779,厘荐漠惫荐,碍盔档 盔林矫,44,0,N,Y,N,N,Y,N,,概老 09:00~19:00,N,N,N,傈拳抗距,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,395.157835,N,N,N,,款康吝
41780,康岿侥寸,碍盔档 盔林矫,48,8,N,N,N,N,Y,N,楷吝公绒,概老 09:30~22:00,N,N,N,N,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,203.484694,N,N,N,,款康吝
41783,价氢秦厘惫,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,概老 07:00~21:00,N,N,N,N,,,豪魂悼寸埃瘤林,37.34553,127.9583,694.547085,N,N,N,,款康吝
41784,公柳厘伙般混,碍盔档 盔林矫,16,44,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,166.225711,N,N,N,,款康吝
41785,沥瘤躲漠惫荐,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,盔林开 鞭荐啪,37.35707,127.9449,520.193038,N,N,N,,款康吝
41786,决唱公笼盔林夯痢,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,楷吝公绒,乞老 11:00~21:00,N,N,N,傈拳抗距,,http://www.umnamoo.net/,窜包傍盔,37.31814,127.9592,374.720039,N,N,N,,款康吝
41789,辫逛模备,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,傈烹魂诀柳蕊季磐,37.37198,127.9298,748.174416,N,N,N,,款康吝
41796,鳖摹嫡瘤,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,岿夸老,概老 11:00~22:00,N,N,N,N,饭靛抛捞喉,,豪魂悼寸埃瘤林,37.34553,127.9583,677.389878,N,N,N,,款康吝
41797,碍巢兑硅扁秦厘惫哎厚帕,碍盔档 盔林矫,0,36,Y,N,N,N,Y,N,,概老 06:00~19:00,N,N,N,傈拳抗距,饭靛抛捞喉,,,,,,N,N,N,,款康吝
41799,其府墨唱 豪魂痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 11:00~24:00,N,N,N,N,,"https://www.pelicana.co.kr,http://www.instagram.com/pelicana1982/,http://www.pelicana.net/,http://www.facebook.com/pelicana1982",备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,325.47237,N,N,N,,款康吝
41800,俺扒呈侥寸,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,配瘤巩拳包,37.25745,127.9112,872.370559,N,N,N,,款康吝
41802,伙豪鉴滴何,碍盔档 盔林矫,40,8,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,何蕊荤瘤 籍啪犁,37.3758,128.006,754.628048,N,N,N,,款康吝
41803,奴榜笼,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,何蕊荤瘤 籍啪犁,37.3758,128.006,972.205287,N,N,N,,款康吝
41804,炔榜笼,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,格夸老,概老 11:30~22:00,N,N,N,N,,,,,,,N,N,N,,款康吝
41806,馆邦雀包,碍盔档 盔林矫,0,60,N,N,N,N,Y,N,老夸老,概老 11:00~21:00,N,N,N,N,饭靛抛捞喉,,盔林磊楷积怕盔,37.41669,127.9612,711.062397,N,N,N,,款康吝
41807,措没付风,碍盔档 盔林矫,108,43,Y,N,N,N,Y,N,,概老 08:00~24:00,N,N,N,傈拳抗距,饭靛抛捞喉,http://itvplus.co.kr/home5/daechung/,埃泅包堡瘤,37.36489,127.8325,139.252432,N,N,N,,款康吝
41808,烤朝逛笼,碍盔档 盔林矫,36,0,Y,N,N,N,Y,Y,,,N,N,N,傈拳抗距,饭靛抛捞喉,,,,,,N,N,N,,款康吝
41812,价捞匙殿哎厚,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
41815,绊氢笼,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 08:30~21:00,N,N,N,N,,,,,,,N,N,N,,款康吝
43186,酒皋福,碍盔档 盔林矫,11,0,N,Y,N,N,N,N,老夸老,,N,N,N,N,,,,,,,N,N,N,喉风海府侥户 4300盔 啊唱酱檬内 1500盔 傍哎户 2000盔 茄涝内内秤 3200盔,款康吝
45586,没淬眠绢帕,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
46230,荤柳沥盔,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
46274,籍拳狼拌例,碍盔档 盔林矫,40,0,Y,N,N,N,N,N,楷吝公绒,,N,N,N,N,,,,,,,N,N,N,"籍拳买, 措窍货快备捞, 巩绢槛雀, 苞皋扁",款康吝
48259,悼泅父滴皑磊侗,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
48849,檬盔堪家帕,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,老夸老,概老 09:00~21:00,N,N,N,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,87.738834,N,N,N,,款康吝
48851,巢版阜惫荐,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:30~20:00,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,368.491575,N,N,N,,款康吝
48855,坷切催哎厚 夯痢,碍盔档 盔林矫,40,0,N,N,N,N,Y,N,楷吝公绒,概老 12:00~23:30,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,137.673092,N,N,N,,款康吝
48862,硅眠客 舅鸥府,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,老夸老,概老 11:00~22:00,N,N,N,傈拳抗距,,,豪魂悼 籍阂谅惑,37.34286,127.9672,218.611984,N,N,N,,款康吝
48867,幅狼磊瓷捞滚几归槛傈巩,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
48870,俺固空哎厚,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 16:00~23:00,N,N,N,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,213.649355,N,N,N,,款康吝
48873,炔泵里馆楼厘巩阜痢,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,岿夸老,概老 10:30~20:00,N,N,N,傈拳抗距,,,,,,,N,N,N,,款康吝
48875,等厘苞阜厘,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:00~20:30,N,N,N,N,,,,,,,N,N,N,,款康吝
48878,广榜侥寸,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,老夸老,概老 10:30~21:00,N,N,N,傈拳抗距,饭靛抛捞喉,,,,,,N,N,N,,款康吝
48879,快贩阿矫接逛,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,"概老 10:00~21:00, 老夸老 10:00~20:00",N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,667.155418,N,N,N,,款康吝
48881,疙辣汲贩帕,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,厘固傍盔,37.34697,127.9307,284.010814,N,N,N,,款康吝
50257,肚豪捞烹催青备痢,碍盔档 盔林矫,28,0,N,Y,N,N,N,N,概岿 霉掳林 老夸老,,N,N,N,N,,,,,,,N,N,N,"摹挪,鉴滴何,榜桂捞",款康吝
50736,流拳遏 盔林夯痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
51732,掉府寂胶凄1冠2老,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
53336,辫汗巢钙林 盔林扁诀档矫痢,碍盔档 盔林矫,64,0,Y,Y,N,N,N,N,霉掳 悸掳 老夸老,,N,N,N,N,,,,,,,N,N,N,瞒倒侗汉捞 瞒倒槛林 冈怕 传采绢聪攫,款康吝
54941,酒厚绢,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
55402,绊淬,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
57378,措汗皑磊帕,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,423.281329,N,N,N,,款康吝
57380,焊胶何府肚,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 09:30~23:00,N,N,Y,N,饭靛抛捞喉,http://www.instagram.com/boss.burrito,傈烹魂诀柳蕊季磐,37.37198,127.9298,503.393858,Y,N,N,,款康吝
57382,力玫笼,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,盔林开 鞭荐啪,37.35707,127.9449,888.301698,N,N,N,,款康吝
57389,没邦侥寸,碍盔档 盔林矫,5,0,N,N,N,N,Y,N,,概老 08:00~21:30,N,N,N,傈拳抗距,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,414.156407,N,N,N,,款康吝
57391,滴饭茄快健阂备捞,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,"概老 11:00~22:00, 老夸老 13:00~22:00",N,N,N,傈拳抗距,,"http://blog.naver.com/durefood1,http://www.instagram.com/durefood1",,,,,N,N,N,,款康吝
57393,厘荐康剧帕,碍盔档 盔林矫,24,24,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,冠版府巩切傍盔,37.32276,127.9597,509.601038,N,N,N,,款康吝
57394,颊谎府漠惫荐,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
57397,家寸伙般混,碍盔档 盔林矫,0,64,N,N,N,N,Y,N,,概老 11:00~23:00,N,N,N,N,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,288.048622,N,N,N,,款康吝
57398,其府墨唱 窜拌琶瘤痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,"https://www.pelicana.co.kr,http://www.instagram.com/pelicana1982/,http://www.pelicana.net/,http://www.facebook.com/pelicana1982",厘固傍盔,37.34697,127.9307,360.089079,N,N,N,,款康吝
57402,辑匡踌阿伙拌帕,碍盔档 盔林矫,0,72,N,N,N,N,Y,N,楷吝公绒,概老 10:00~22:30,N,N,Y,N,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,439.909602,N,N,N,,款康吝
57406,措己空父滴,碍盔档 盔林矫,4,0,N,N,N,N,Y,N,,,N,N,Y,N,,,厘固傍盔,37.34697,127.9307,435.226276,N,N,N,,款康吝
57407,瘤内官 窜拌痢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,,"乞老 12:00~03:00, 配夸老 12:00~03:00",N,N,Y,N,,,厘固傍盔,37.34697,127.9307,231.230269,N,N,N,,款康吝
57414,快楷催哎厚,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
57415,沥)架堆脖伙般混,碍盔档 盔林矫,28,32,N,N,N,N,Y,N,,老夸老 00:00~23:59,N,N,N,N,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,178.644997,N,N,N,,款康吝
57416,快捣笼,碍盔档 盔林矫,0,0,Y,Y,Y,N,Y,N,,,N,N,N,"傈拳抗距,柯扼牢抗距","匙捞滚 , 饭靛抛捞喉",http://instagram.com/woodonzip,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,379.814352,N,N,N,,款康吝
57418,林空魂俊啊搁...,碍盔档 盔林矫,10,3,N,N,N,N,Y,N,老夸老,概老 11:30~22:00,N,N,N,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,538.630212,N,N,N,,款康吝
57419,籍啪夯痢,碍盔档 盔林矫,80,0,N,N,N,N,Y,N,岿夸老,概老 11:30~22:00,N,N,N,N,饭靛抛捞喉,,豪魂悼 籍阂谅惑,37.34286,127.9672,725.339718,N,N,N,,款康吝
57422,没沥绊阑鉴措,碍盔档 盔林矫,0,36,N,N,N,N,Y,N,楷吝公绒,概老 08:00~21:30,N,N,N,N,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,377.580721,N,N,N,,款康吝
57424,捣鳖胶侥寸,碍盔档 盔林矫,60,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,傈烹魂诀柳蕊季磐,37.37198,127.9298,909.068593,N,N,N,,款康吝
57426,疙磊匙眠绢帕,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,林富,乞老 10:30~20:30,N,N,N,N,,,盔林开 鞭荐啪,37.35707,127.9449,679.869726,N,N,N,,款康吝
57428,魂锰茄规瓷捞归槛,碍盔档 盔林矫,24,44,Y,N,N,N,Y,N,,概老 11:00~09:00,N,N,N,傈拳抗距,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,474.260943,N,N,N,,款康吝
57429,怕归茄快锰,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,盔悼己寸,37.34567,127.9526,495.594379,N,N,N,,款康吝
57430,公釜档盔,碍盔档 盔林矫,28,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,http://ok114.co.kr/0337480902,盔林开 鞭荐啪,37.35707,127.9449,961.301661,N,N,N,,款康吝
57433,官快侥寸,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:30~21:00,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,930.451347,N,N,N,,款康吝
57436,倒隔颊漠惫荐父滴,碍盔档 盔林矫,0,56,N,N,N,N,Y,N,老夸老,概老 11:00~20:00,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
57437,拳荤尔,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,,概老 11:00~24:00,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
57438,魂荐啊电,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 09:00~20:00,N,N,N,N,,http://sansugarden.fordining.kr/,盔林 切邦付阑,37.43704,128.0574,336.206402,N,N,N,,款康吝
57439,备街促府侥寸,碍盔档 盔林矫,72,0,Y,N,N,N,Y,N,,概老 09:00~23:30,N,N,N,N,饭靛抛捞喉,,摹厩魂惫赋傍盔,37.41405,128.0504,725.777628,N,N,N,,款康吝
57441,肚贰坷贰 何沸痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 12:00~24:00,N,N,N,N,,"http://www.toreore.com,http://www.instagram.com/toreore_official,http://www.facebook.com/toreore9292",盔林 过玫荤瘤,37.20766,127.7505,157.710213,N,N,N,,款康吝
57442,弊赴侥寸,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
57452,颇府官霸哆 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 07:00~23:00,N,N,N,N,,http://www.paris.co.kr/,厘固傍盔,37.34697,127.9307,539.359935,N,N,N,,款康吝
57657,60拌 怕厘快魂痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
57826,巢价辣啊阜惫荐,碍盔档 盔林矫,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
57839,风眉,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
57951,娄泵淡捞 绕力坷府,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
60467,漠惫荐客荐力厚,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
65333,酒府啊肚妇付 盔林权敲矾胶痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
67475,档淬惫荐,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
67487,楷碍冕,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 11:00~21:00,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,121.4538,N,N,N,,款康吝
67491,决付空练惯,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,楷吝公绒,概老 00:00~24:00,N,N,N,傈拳抗距,,"http://pf.kakao.com/_NfkLxb,http://foodbest050714248256.modoo.at",盔林茄瘤抛付颇农,37.33437,127.9354,301.837746,N,N,N,,款康吝
67492,1994泅措健阂哎厚,碍盔档 盔林矫,52,48,Y,Y,N,N,Y,Y,,概老 11:00~01:00,N,N,N,傈拳抗距,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,32.456145,N,N,N,,款康吝
67502,陛沥档配府宫逛笼,碍盔档 盔林矫,0,40,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,盔林 倾宏剖,37.30801,127.925,933.145925,N,N,N,,款康吝
67504,钙矫沫摹挪 伙劳痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.mexican.co.kr/,豪魂悼 籍阂谅惑,37.34286,127.9672,197.899576,N,N,N,,款康吝
67505,捧促府 悼焊痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.tudari.co.kr/,,,,,N,N,N,,款康吝
67508,没冕蚌芒,碍盔档 盔林矫,28,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,傈烹魂诀柳蕊季磐,37.37198,127.9298,699.607122,N,N,N,,款康吝
67511,摹厩魂包堡啊电,碍盔档 盔林矫,48,0,N,N,N,N,Y,N,,概老 06:00~23:00,N,N,N,N,饭靛抛捞喉,,盔林刻磨扁傍抗包,37.42658,128.0562,89.737023,N,N,N,,款康吝
67512,炔榜剧瘤啊电,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,,乞老 10:00~21:30,N,N,N,傈拳抗距,,http://www.365food.com/yjgd,何蕊荤瘤 籍啪犁,37.3758,128.006,783.567029,N,N,N,,款康吝
67520,秦崔胶臣,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,135.546641,N,N,N,,款康吝
67528,快沥笼,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,135.546641,N,N,N,,款康吝
67529,模例侗汉捞,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 10:30~21:30,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,135.546641,N,N,N,,款康吝
67531,牢拳 棵盎捞秦厘惫,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,180.134656,N,N,N,,款康吝
67533,措焊芦煌傍拳惫,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,,概老 09:00~22:00,N,N,N,傈拳抗距,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,764.656018,N,N,N,,款康吝
67538,坷家,碍盔档 盔林矫,50,0,N,N,N,N,Y,N,,概老 11:00~01:00,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
67539,辣拳肺健阂备捞,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 10:00~22:00,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,540.832967,N,N,N,,款康吝
67542,唱公客货,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 11:00~23:00,N,N,N,N,,,楷技措 盔林姆欺胶辨,37.2815,127.9154,502.298916,N,N,N,,款康吝
67543,贱秒茄魂坷隆绢,碍盔档 盔林矫,48,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,131.147053,N,N,N,,款康吝
67550,辆器侥寸 龋历夯痢,碍盔档 盔林矫,40,40,Y,N,N,N,Y,N,岿夸老,概老 10:00~21:00,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
67551,埃泅捣鳖胶夯痢,碍盔档 盔林矫,24,48,N,N,N,N,Y,N,,概老 10:30~20:00,N,N,Y,N,饭靛抛捞喉,,埃泅包堡瘤,37.36489,127.8325,126.589522,N,N,N,,款康吝
67553,荤尔骂俺归馆傈巩痢,碍盔档 盔林矫,40,0,N,N,N,N,Y,N,,概老 06:00~21:00,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
67556,广唱公笼,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
67558,窃瘤冠侥寸,碍盔档 盔林矫,32,36,Y,Y,N,N,Y,Y,,概老 10:00~21:00,N,N,N,傈拳抗距,,,,,,,N,N,N,,款康吝
67559,蜡柳颊滴何,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
67561,肚贰坷贰 盔林蕊诀痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 13:00~24:00,N,N,N,N,,"http://www.toreore.com,http://www.instagram.com/toreore_official,http://www.facebook.com/toreore9292",盔林 倾宏剖,37.30801,127.925,738.608164,N,N,N,,款康吝
67563,措疙健阂备捞,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,694.290212,N,N,N,,款康吝
67564,炔敌荐魂,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.033-764-8858.kti114.net/,伙价付阑,37.26337,128.1926,545.9657,N,N,N,,款康吝
67569,坷祸阜惫荐,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,荐夸老,概老 11:00~20:30,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
67571,酒如酒醛榜啊电,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,陛夸老,乞老 11:00~21:00,N,N,N,傈拳抗距,,,,,,,N,N,N,,款康吝
67574,磊楷魂眠绢帕,碍盔档 盔林矫,20,0,N,N,N,N,Y,N,,概老 11:00~21:00,N,N,N,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,122.318332,N,N,N,,款康吝
67582,老龋皑磊帕,碍盔档 盔林矫,0,48,N,N,N,N,Y,N,,概老 10:00~22:00,N,N,Y,N,饭靛抛捞喉,,豪魂悼 籍阂谅惑,37.34286,127.9672,284.762757,N,N,N,,款康吝
67583,碍魂俊,碍盔档 盔林矫,0,40,Y,Y,N,N,Y,Y,,,N,N,N,傈拳抗距,饭靛抛捞喉,,盔林 切邦付阑,37.43704,128.0574,277.237016,N,N,N,,款康吝
67586,纳府权摹挪 盔林蕊诀痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,公釜绊辑拳固贱冠拱包,37.32529,127.8866,666.974796,N,N,N,,款康吝
67588,皋剐锰,碍盔档 盔林矫,16,16,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,盔悼己寸,37.34567,127.9526,611.449764,N,N,N,,款康吝
67589,措眠唱公阜惫荐,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,概老 11:00~19:00,N,N,N,傈拳抗距,,,配瘤巩拳包,37.25745,127.9112,808.477149,N,N,N,,款康吝
67593,怕鼻摹挪 窜拌痢,碍盔档 盔林矫,36,24,N,Y,N,N,Y,N,,,N,N,Y,傈拳抗距,饭靛抛捞喉,http://www.taekwonchicken.co.kr,厘固傍盔,37.34697,127.9307,474.42383,N,N,N,,款康吝
