식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명
971515,피자알볼로 문래직영점(PIZZA ALVOLO),서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,문래근린공원,37.51646,126.894,636.416874,N,N,N,
98325,한우촌,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,무중력지대 양천,37.5246,126.8773,626.391063,N,N,N,
125550,해남진성옥,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,일요일,매일 11:00~22:00,N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,688.649819,N,N,N,
166910,산고을,서울특별시 영등포구,0,28,N,N,N,N,Y,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,422.199852,N,N,N,
227955,장어세상 양평점,서울특별시 영등포구,130,0,Y,N,N,N,Y,Y,,매일 11:00~24:00,N,N,N,N,레드테이블,,무중력지대 양천,37.5246,126.8773,720.535312,N,N,N,
227988,우리집한뚝배기 양평점,서울특별시 영등포구,33,0,N,N,N,N,Y,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,566.187841,N,N,N,
247620,이삭토스트 양평하이팰리스점,서울특별시 영등포구,0,16,N,N,N,N,Y,N,일요일,"평일 07:00~20:30, 토요일 08:00~18:00",N,N,Y,N,,"http://prq.co.kr/prq/page/1273,http://www.isaac-toast.co.kr/",무중력지대 양천,37.5246,126.8773,543.812721,N,Y,Y,
247689,장군집 양평동본점,서울특별시 영등포구,0,70,N,N,N,N,Y,N,,매일 15:00~01:30,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,469.950551,N,N,N,
267952,애솔촌돼지 양평동점,서울특별시 영등포구,0,24,N,N,N,N,Y,N,일요일,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,409.377699,N,N,N,
311712,맛나떡볶이,서울특별시 영등포구,9,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,무중력지대 양천,37.5246,126.8773,695.299998,N,N,N,
336675,병천가마솥순대국 영등포양평점,서울특별시 영등포구,0,28,N,N,N,N,Y,N,일요일,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,387.192256,N,N,N,
364991,쌍둥이칼국수,서울특별시 영등포구,0,32,N,N,N,N,Y,N,,"평일 11:00~19:00, 주말 11:00~17:00",N,N,Y,N,레드테이블,,무중력지대 양천,37.5246,126.8773,711.377662,N,N,N,
395717,온리원갈비,서울특별시 영등포구,0,36,Y,Y,N,N,Y,Y,연중무휴,"평일 11:30~22:00, 주말 12:30~22:00",N,N,N,"전화예약,온라인예약",네이버,"http://blog.naver.com/onlyonepork,http://instagram.com/p/CD7tyTKBUgX/?igshid=1funwp99hcpnj",무중력지대 양천,37.5246,126.8773,460.750716,N,Y,Y,
426839,호치킨 양평역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 14:00~00:30,N,N,N,전화예약,,"http://www.hochicken.co.kr/,https://www.facebook.com/hochicken/,https://www.instagram.com/hochicken_official/,http://blog.naver.com/ho-chicken",무중력지대 양천,37.5246,126.8773,541.956854,N,N,N,
426895,키친트리,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,342.648152,N,N,N,
426932,홍이식당,서울특별시 영등포구,34,12,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,Y,N,레드테이블,,무중력지대 양천,37.5246,126.8773,415.108297,N,N,N,
426981,개성손만두요리전문점,서울특별시 영등포구,80,40,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,Y,N,레드테이블,,무중력지대 양천,37.5246,126.8773,741.163304,N,N,N,
462612,명가들깨칼국수,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,일요일,,N,N,N,전화예약,,https://myeonggadeulgge.modoo.at/,무중력지대 양천,37.5246,126.8773,472.145968,N,N,N,
525288,연탄불,서울특별시 영등포구,0,76,N,Y,N,N,Y,Y,,매일 11:00~22:00,N,N,N,전화예약,레드테이블,,무중력지대 양천,37.5246,126.8773,385.496636,N,N,N,
545949,양평동연어집,서울특별시 영등포구,0,24,N,N,N,N,Y,N,일요일,,N,N,Y,N,,,무중력지대 양천,37.5246,126.8773,543.812721,N,N,N,
565276,행복가,서울특별시 영등포구,0,34,N,N,N,N,Y,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,460.750716,N,N,N,
567368,쥬씨 양평역점,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,"평일 08:00~22:00, 주말 09:00~21:00",N,N,Y,전화예약,,,무중력지대 양천,37.5246,126.8773,682.716167,N,N,N,
588616,달콤한 레시피,서울특별시 영등포구,0,0,Y,N,N,N,Y,Y,일요일,,N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,543.812721,N,N,N,
609505,316커피바,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,평일 08:00~21:00,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,665.430366,N,Y,Y,
633524,김가네김밥 양평점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,Y,온라인예약,네이버,"http://www.gimgane.co.kr/,http://www.facebook.com/gimgane7127,http://blog.naver.com/gimkong7127,http://www.instagram.com/gimgane_official",무중력지대 양천,37.5246,126.8773,342.648152,N,Y,Y,
652153,꽃할매네주먹밥,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,평일 09:00~18:00,N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,559.944311,N,N,N,
667932,포항회집,서울특별시 영등포구,0,120,Y,N,N,N,Y,Y,,매일 11:00~02:00,N,N,Y,전화예약,,,무중력지대 양천,37.5246,126.8773,474.397865,N,N,N,
669622,아쥬드블레,서울특별시 영등포구,0,0,N,N,N,N,Y,N,월요일,매일 09:00~20:00,N,N,N,전화예약,,"http://arnachist1.blog.me,http://www.facebook.com/agedeble/,http://www.instagram.com/age_de_ble",무중력지대 양천,37.5246,126.8773,385.496636,N,N,N,
680800,문화살롱 양평점,서울특별시 영등포구,0,22,N,Y,N,N,Y,N,,"평일 10:00~21:00, 공휴일 11:00~18:00",N,N,N,전화예약,,http://instagram.com/yangpyeongsalon,무중력지대 양천,37.5246,126.8773,469.761714,N,N,N,
686793,루타99,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,,N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,472.46103,N,N,N,
719371,무자커피,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,일요일,"평일 08:00~19:00, 공휴일 08:00~19:00, 토요일 08:00~19:00",N,N,N,전화예약,,http://instagram.com/muja_coffee,무중력지대 양천,37.5246,126.8773,430.266628,N,N,N,
740803,소담촌 오목교점,서울특별시 영등포구,0,0,Y,N,N,N,Y,Y,,매일 11:00~22:00,N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,357.439248,N,N,N,
785489,애월식당,서울특별시 영등포구,0,0,Y,N,N,N,Y,Y,,"평일 11:00~23:00, 토요일 15:00~23:00",N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,342.648152,N,N,N,
841546,커피1217,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,일요일,,N,N,N,전화예약,,http://www.instagram.com/coffee__1217,무중력지대 양천,37.5246,126.8773,541.956854,N,N,N,
868118,스시앤 영등포점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 10:00~20:50,N,N,Y,N,,http://www.instagram.com/namkyuho80,무중력지대 양천,37.5246,126.8773,360.182901,N,N,N,
872948,카페비,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,매일 10:30~23:59,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,360.182901,N,N,N,
873377,양평동 서천식당 양평동본점,서울특별시 영등포구,0,0,Y,Y,N,N,N,Y,,"평일 11:00~21:00, 토요일 11:00~14:00",N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,342.648152,N,N,N,
875911,엘리롤스(Elly Rolls),서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,735.615827,N,N,N,
886149,인자왔소,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,395.52451,N,N,N,
910078,담소 소사골순대 육개장 문래점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,Y,N,레드테이블,,무중력지대 양천,37.5246,126.8773,705.585677,N,N,N,
910909,어머니밥상,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,"평일 10:00~21:00, 토요일 10:00~16:00",N,N,N,N,,,무중력지대 양천,37.5246,126.8773,543.812721,N,N,N,
942665,유노이아,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,543.812721,N,N,N,
946653,1992`s카페,서울특별시 영등포구,0,0,Y,Y,N,N,N,Y,,매일 09:00~20:00,N,N,N,전화예약,,,무중력지대 양천,37.5246,126.8773,543.812721,N,N,N,
948226,행복한만두,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,520.6235,N,N,N,
948526,응급실국물떡볶이 서울양평역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 11:00~22:00,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,520.6235,N,N,N,
953103,조아요거트아이스크림&,서울특별시 영등포구,0,0,N,N,N,N,N,N,,"평일 15:00~03:00, 주말 11:00~03:00",N,N,Y,N,,,무중력지대 양천,37.5246,126.8773,395.785515,N,N,N,
959439,bhc 양평역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,520.6235,N,N,N,
963434,맛나실내포장마차,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,387.516351,N,N,N,
970571,시간을들이다,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,무중력지대 양천,37.5246,126.8773,520.6235,N,N,N,
2911,덕원,서울특별시 영등포구,40,32,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,579.485735,N,N,N,
17584,백채김치찌개,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,매일 11:00~24:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,330.123207,N,N,N,
19949,남궁,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,매일 11:30~21:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,436.944576,N,N,N,
28910,금봉식당,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,487.172973,N,N,N,
33825,뚱보네홍어,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,연중무휴,매일 02:30~01:00,N,N,N,전화예약,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,2.975621,N,N,N,
33847,진미원주추어탕,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,,매일 10:00~21:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,113.038189,N,N,N,
39495,이고집 쭈꾸미,서울특별시 영등포구,48,0,N,N,N,N,Y,N,연중무휴,매일 12:00~24:00,N,N,N,온라인예약,"네이버 , 레드테이블",http://www.leegozip.com,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,331.891789,N,N,N,
45716,한국에서 두번째 양평해장국 전문,서울특별시 영등포구,28,16,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,92.710539,N,N,N,
45730,몽키스돈까스 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,토요일,"매일 11:00~21:00, 공휴일 11:00~21:00",N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,482.181316,N,N,N,
53637,마포숯불갈비,서울특별시 영등포구,0,40,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,302.563154,N,N,N,
63480,그린김밥세상,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,461.459341,N,N,N,
74581,꼼지포차,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,456.801915,N,N,N,
86022,비어클럽,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,448.161661,N,N,N,
86044,원조1번지홍어전문,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,2.975621,N,N,N,
86064,왕돈까스왕냉면,서울특별시 영등포구,48,0,Y,N,N,N,Y,N,,매일 10:00~21:30,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,502.417695,N,N,N,
98300,대선각,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 11:00~21:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,208.609523,N,N,N,
98301,중국관(신길본점),서울특별시 영등포구,0,0,Y,N,N,N,Y,N,,매일 10:00~24:00,N,N,N,N,,http://prq.co.kr/prq/page/1681,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,628.825172,N,N,N,
98341,길림성,서울특별시 영등포구,36,0,N,N,N,N,Y,N,,매일 09:00~20:30,N,N,Y,N,레드테이블,"http://prq.co.kr/prq/page/1251,http://05044578072.modoo.at/",맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,154.14721,N,N,N,
110777,본죽 신길점,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,연중무휴,매일 10:00~21:30,N,N,Y,전화예약,,https://www.bonif.co.kr/menu/list?brdCd=BF101,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,448.161661,N,N,N,
125543,노대포곱창구이,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,연중무휴,"평일 11:00~24:00, 주말 11:00~24:00",N,N,N,전화예약,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,561.833762,N,N,N,
125635,두리랑호프,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,매일 17:00~02:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,480.047049,N,N,N,
143341,굴예찬굴국밥보쌈신길점,서울특별시 영등포구,24,8,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,297.552835,N,N,N,
143346,은애마당,서울특별시 영등포구,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,336.440266,N,N,N,
143354,마포돼지갈비,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,561.166678,N,N,N,
143438,김밥천국신길2호점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,142.564035,N,N,N,
143478,얌샘 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.yumsem.com,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,489.098699,N,N,N,
143507,참치바다 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,매일 14:00~24:00,N,N,N,전화예약,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,553.092187,N,N,N,"참치정식,참치초밥,알탕,대구탕"
166873,원이네맷돌빈대떡&닭갈비,서울특별시 영등포구,24,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,247.43977,N,N,N,
187887,토방골,서울특별시 영등포구,36,0,N,N,N,N,Y,N,일요일,매일 09:00~22:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,540.672727,N,N,N,
187915,윤가네닭곰탕,서울특별시 영등포구,0,15,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,544.970393,N,N,N,
187949,큰맘할매순대국 신길삼거리점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,Y,N,,http://www.bkfood.kr/,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,305.381849,N,N,N,
208472,흥성식당,서울특별시 영등포구,0,24,N,N,N,N,Y,N,,,N,N,Y,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,546.867557,N,N,N,
208512,울진자연산막회,서울특별시 영등포구,36,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,561.166678,N,N,N,
227925,김가네감자탕 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,연중무휴,매일 00:00~24:00,N,N,Y,전화예약,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,495.939806,N,N,N,
247532,대부도바지락칼국수,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,476.944559,N,N,N,
247610,T.G.I.프라이데이스 롯데백화점영등포점,서울특별시 영등포구,0,168,Y,Y,N,N,Y,N,,매일 10:30~21:00,N,N,Y,N,레드테이블,http://www.tgif.co.kr/main.asp,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,390.157691,N,N,N,
247728,엔제리너스 롯데백화점 영등포역사점,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,,매일 10:30~22:00,N,N,N,N,,http://www.angelinus.co.kr/,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,390.157691,N,N,N,
268039,막내회센타,서울특별시 영등포구,60,0,N,N,N,N,Y,N,일요일,매일 10:30~22:00,N,N,Y,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,290.535691,N,N,N,"해삼,물회,회정식멍게비빔밥,막내회정식"
268050,노가네우동,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,매일 11:30~22:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,417.713322,N,N,N,
268057,전봇대곱창,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,323.50522,N,N,N,
268087,부어치킨 신길4동점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,화요일,매일 13:00~24:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,300.465843,N,N,N,
289470,해도수산,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,500.499961,N,N,N,
289471,또랑정육점식당,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,455.9701,N,N,N,
289492,서울집 신길점,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,"평일 05:00~00:30, 토요일 12:00~23:30",N,N,Y,전화예약,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,485.439787,N,N,N,
311646,진달래양꼬치,서울특별시 영등포구,24,8,N,N,N,N,Y,N,,매일 11:00~24:00,N,N,Y,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,184.890132,N,N,N,
311714,동해루 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,128.791509,N,N,N,
311727,현대회집,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,256.602221,N,N,N,
311751,신길실내포장마차,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,396.781508,N,N,N,
311753,소문난집,서울특별시 영등포구,32,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,598.301879,N,N,N,
336538,청학동흑염소,서울특별시 영등포구,63,0,N,Y,N,N,Y,N,,매일 11:30~22:00,N,N,N,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,297.940116,N,N,N,
336568,고향냉면,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,연중무휴,매일 11:00~23:00,N,N,Y,N,레드테이블,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,140.180141,N,N,N,
336686,신길양,서울특별시 영등포구,28,0,N,N,N,N,Y,N,,,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,140.180141,N,N,N,
336758,훌랄라참숯바베큐치킨 도림2점,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,,N,N,N,N,,http://www.hoolala.co.kr/,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,580.654949,N,N,N,
364884,교촌치킨 영등포1호점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 11:50~23:30,N,N,Y,"전화예약,온라인예약",네이버,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,361.544347,N,N,N,
364970,굴렁쇠생고기 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,연중무휴,매일 11:00~01:00,N,N,N,N,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,415.62598,N,N,N,
365140,이삭토스트 신길역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,http://prq.co.kr/prq/page/1230,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,497.544517,N,Y,Y,
395578,신선분식,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 09:00~01:00,N,N,N,전화예약,,,맥아더 사령관 한강방어선 시찰지,37.51613,126.9121,553.168827,N,N,N,
