식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명,식당상태
413504,봉천동진순자김밥,전라남도 목포시,8,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,636.618164,N,N,N,,운영중
413505,이슬나라,전라남도 목포시,36,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
413507,김정림선지해장국,전라남도 목포시,24,24,N,N,N,N,Y,N,일요일,매일 10:00~21:00,N,N,N,N,,,노적봉,34.78693,126.3846,58.569672,N,N,N,,운영중
413509,이자카야기린,전라남도 목포시,0,0,N,N,N,N,Y,Y,,매일 17:30~05:30,N,N,N,N,,,목포 갓바위,34.79343,126.425,309.0939,N,N,N,,운영중
413512,얌샘김밥 (용해점),전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,Y,N,,http://www.yumsem.com,목포 관광특구,34.81188,126.3923,789.617444,Y,N,N,,운영중
413513,족발1번지,전라남도 목포시,4,0,N,N,N,N,Y,N,,매일 17:30~23:00,N,N,Y,N,,,목포 종합수산시장,34.7877803,126.38989,645.495166,N,N,N,,운영중
413516,오꾸닭 하당점,전라남도 목포시,94,0,N,N,N,N,Y,N,,"평일 16:30~02:00, 주말 16:30~03:00",N,N,Y,N,,http://www.okkudak.co.kr/,목포 갓바위,34.79343,126.425,213.412261,N,N,N,,운영중
413517,무안양돈식육식당,전라남도 목포시,0,24,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,646.411133,N,N,N,,운영중
413518,새참 연탄집,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,전화예약,,,,,,,N,N,N,,운영중
413521,엄마손분식,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
413524,일향,전라남도 목포시,34,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,293.015847,N,N,N,,운영중
413525,대연정,전라남도 목포시,32,64,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,N,,http://daeyeon.tenclove.com,목포 관광특구,34.81188,126.3923,726.613102,N,N,N,,운영중
413528,김대감족발보쌈,전라남도 목포시,32,0,N,N,N,N,Y,N,,매일 17:30~23:00,N,N,Y,N,,,갓바위 문화타운,34.79368,126.421,285.201659,N,N,N,,운영중
413529,까페치노,전라남도 목포시,0,0,N,N,N,N,Y,N,연중무휴,매일 09:00~23:00,N,N,N,N,,,목포 서산동 보리마당&시화마을,34.78175,126.3773,411.8315,N,N,N,,운영중
413532,림까페,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,노을공원,34.80896,126.3658,954.629275,N,N,N,,운영중
413533,백련가정식백반,전라남도 목포시,20,48,N,N,N,N,Y,N,,매일 10:30~22:00,N,N,N,N,,,목포시립도서관,34.80355,126.4031,618.242912,N,N,N,,운영중
413535,정말맛있는족발,전라남도 목포시,0,20,N,N,N,N,Y,N,,,N,N,Y,N,,,목포 관광특구,34.81188,126.3923,720.20022,N,N,N,,운영중
413537,김밥매니아,전라남도 목포시,20,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,151.235517,N,N,N,,운영중
413540,영구없다,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 16:30~01:00,N,N,N,N,,,,,,,N,N,N,,운영중
413543,육장갈비 하당점,전라남도 목포시,68,36,Y,Y,N,N,Y,Y,연중무휴,매일 10:00~23:00,N,N,N,전화예약,,,목포평화광장,34.79666,126.4338,349.573389,N,N,N,,운영중
413545,새마을상회,전라남도 목포시,0,40,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,777.371257,N,N,N,,운영중
413547,양철지붕 중앙점,전라남도 목포시,48,20,N,N,N,N,Y,N,,,N,N,N,N,,,노을공원,34.80896,126.3658,799.138077,N,N,N,,운영중
413550,커피플라야,전라남도 목포시,41,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,617.516263,N,N,N,,운영중
413552,롯데리아 목포용해점,전라남도 목포시,0,0,N,N,N,N,Y,N,,평일 09:00~23:00,N,N,Y,N,,http://www.lotteria.com/Shop/Shop_View.asp?Page=1&amp;PageSize=10&amp;BlockSize=10&amp;Idx=3310,목포 관광특구,34.81188,126.3923,836.884998,N,N,N,,운영중
413554,홍가네죽집,전라남도 목포시,16,8,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,108.456271,N,N,N,,운영중
413561,파스쿠찌 목포장미의거리점,전라남도 목포시,120,0,Y,Y,N,N,Y,Y,연중무휴,"평일 09:00~00:00, 토요일 09:00~00:00, 일요일 09:00~00:00",N,N,Y,N,,http://www.caffe-pascucci.co.kr/,목포평화광장,34.79666,126.4338,159.188176,N,Y,Y,,운영중
413563,파스쿠찌 평화광장점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.caffe-pascucci.co.kr/,갓바위 문화타운,34.79368,126.421,291.062316,N,Y,Y,,운영중
413566,롯데리아 목포하당점,전라남도 목포시,0,0,N,N,N,N,Y,N,,"매일 10:00~23:00, 홈서비스 09:00~11:00",N,N,N,N,,http://www.lotteria.com/,갓바위 문화타운,34.79368,126.421,103.065338,N,N,N,,운영중
413578,따삐오베이커리,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 09:00~22:00,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,547.445976,N,N,N,,운영중
416680,모두모아상동터미널점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
424471,커피앤스토리,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
427532,벌크커피목포해상케이블카점,,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
428051,유가네한우곰탕 산정점,전라남도 목포시,28,24,Y,Y,N,N,N,N,"2, 4주 일요일",,N,N,N,N,,,,,,,N,N,N,곰탕.설렁탕.순대,미확인
428404,소고기풍년일세,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
432048,리틀하노이베트남쌀국수 목포하당점,전라남도 목포시,28,0,N,Y,N,N,N,N,매주수요일,,N,N,N,N,,,,,,,N,N,N,양지쌀국수,미확인
439770,치킨럭순살두마리시대,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"순수양념치킨, 후라이드, 마늘간장",미확인
440253,임실치즈피자,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
441785,가영이네,전라남도 목포시,0,0,N,N,N,N,N,N,마지막주 화요일,,N,N,N,N,,,,,,,N,N,N,"광어, 전복, 낙지",운영중
442279,뽀식이김밥나라,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
442659,Coffee Ruleless,전라남도 목포시,47,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
442688,프랑스마카롱,전라남도 목포시,0,0,N,N,N,N,N,N,매주 월요일 휴무,,N,N,N,N,,,,,,,N,N,N,"마카롱 2200원, 조개롱 2600원",폐업
443617,BBQ 목포옥암점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
446920,김정환묵은지등갈비찜&삼겹살,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,전화예약,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,429.007048,N,N,N,,운영중
446921,자산어보,전라남도 목포시,0,0,N,N,N,N,Y,N,일요일,,N,N,N,N,레드테이블,,목포 갓바위,34.79343,126.425,53.547761,N,N,N,,운영중
446923,새아침이슬,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,528.012476,N,N,N,,운영중
446925,새마을식당 목포하당점,전라남도 목포시,60,0,N,N,N,N,Y,N,월요일,매일 17:00~02:00,N,N,N,N,,http://newmaul.com,목포 갓바위,34.79343,126.425,220.039562,N,N,N,,운영중
446926,국수나무 목포석현점,전라남도 목포시,38,0,N,N,N,N,Y,N,,매일 11:30~21:30,N,N,N,N,,http://www.namuya.co.kr/,목포 종합수산시장,34.7877803,126.38989,566.013969,N,N,N,,운영중
446931,동목포역전반점,전라남도 목포시,20,4,N,N,N,N,Y,N,,,N,N,Y,N,,,목포 관광특구,34.81188,126.3923,463.424157,N,N,N,,운영중
446932,김밥매니아옥암점,전라남도 목포시,30,0,N,N,N,N,Y,N,,,N,N,N,N,,,남악수변공원,34.8034,126.4587,792.850064,N,N,N,,운영중
446934,오늘은 여기서,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,674.820078,N,N,N,,운영중
446936,신광횟집,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,,,N,Y,N,전화예약,,,노을공원,34.80896,126.3658,146.939942,N,N,N,,운영중
446938,카페벤치,전라남도 목포시,16,0,N,N,N,N,Y,N,,,N,N,N,N,,,달성사(목포),34.79051,126.3754,49.967144,N,N,N,,운영중
446939,중화요리하오츠,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
446940,김밥매니아 중앙병원점,전라남도 목포시,30,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
446944,부산네식당,전라남도 목포시,28,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
446945,잇쇼우안,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,N,전화예약,,,목포평화광장,34.79666,126.4338,238.707255,N,N,N,,운영중
446950,영식당,전라남도 목포시,20,0,N,Y,N,N,Y,N,일요일,매일 10:00~21:00,N,N,N,N,,,노적봉,34.78693,126.3846,474.004718,N,N,N,,운영중
446952,명가월드김밥,전라남도 목포시,32,0,N,N,N,N,Y,N,월요일,매일 07:30~20:00,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,460.979957,N,N,N,,운영중
446953,먹방치킨포차,전라남도 목포시,20,0,N,N,N,N,Y,Y,연중무휴,매일 12:00~02:00,N,N,N,N,,,노을공원,34.80896,126.3658,874.276753,N,N,N,,운영중
446955,조선쫄복탕,전라남도 목포시,52,0,Y,Y,N,N,Y,Y,,매일 08:00~20:00,N,N,N,N,,,노적봉,34.78693,126.3846,102.537573,N,N,N,,운영중
446956,낙지둠벙,전라남도 목포시,28,0,Y,N,N,N,Y,N,,,N,N,N,N,,http://blog.naver.com/ccolzzi86,,,,,N,N,N,,운영중
446957,신별미코다리,전라남도 목포시,0,64,N,N,N,N,Y,N,,,N,N,Y,N,,,장미의거리,34.80222,126.4258,654.688088,N,N,N,,운영중
446959,파랑새,전라남도 목포시,6,3,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,257.114986,N,N,N,,운영중
446962,마포주먹구이,전라남도 목포시,16,20,N,N,N,N,Y,N,,,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,577.612689,N,N,N,,운영중
446964,돈돈이네,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,182.385837,N,N,N,,운영중
446966,국수나무 목포북항점,전라남도 목포시,36,0,N,N,N,N,Y,N,,매일 10:30~21:00,N,N,N,N,,http://www.namuya.co.kr/,노을공원,34.80896,126.3658,747.933578,N,N,N,,운영중
446973,김밥천국(상동점),전라남도 목포시,16,0,N,N,N,N,Y,N,,매일 09:30~20:30,N,N,Y,N,,,장미의거리,34.80222,126.4258,596.348386,N,N,N,,운영중
446974,달구덕,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,576.888884,N,N,N,,운영중
446975,양떼,전라남도 목포시,28,0,N,Y,N,N,Y,Y,일요일,매일 18:00~23:00,N,N,N,N,,"http://www.yangttefood.com/,https://smartstore.naver.com/ytfood","목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,571.504716,N,N,N,,운영중
446978,어미향,전라남도 목포시,0,0,N,Y,N,N,Y,N,,,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,679.580075,N,N,N,,운영중
446982,섬사랑회포차,전라남도 목포시,36,0,N,N,N,N,Y,N,,,N,N,N,N,,,이난영의 목포의 눈물 노래비,34.79985,126.3751,843.534123,N,N,N,,운영중
446984,죠스떡볶이 목포하당점,전라남도 목포시,24,0,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,Y,N,,"https://www.facebook.com/jawsstory,http://jawsfood.co.kr/",목포평화광장,34.79666,126.4338,57.38872,N,N,N,,운영중
446987,하오츠 2호점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,목포 종합수산시장,34.7877803,126.38989,240.142215,N,N,N,,운영중
446989,한신포차 목포하당점,전라남도 목포시,88,0,N,N,N,N,Y,N,,매일 18:00~06:00,N,N,Y,N,,,목포 갓바위,34.79343,126.425,250.229777,N,N,N,,운영중
446991,커피야,전라남도 목포시,36,0,N,N,N,N,Y,N,,평일 10:30~22:00,N,N,N,N,,,,,,,N,N,N,,운영중
446992,삼일포차,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
446997,투싼옥암점,전라남도 목포시,0,32,N,N,N,N,Y,N,,,N,N,N,N,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,345.04418,N,N,N,,운영중
446998,국수나무 목포옥암점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 11:30~21:00,N,N,Y,N,,http://www.namuya.co.kr/,남악수변공원,34.8034,126.4587,762.615855,N,N,N,,운영중
446999,신띵호아,전라남도 목포시,20,28,N,N,N,N,Y,N,,,N,N,Y,N,,,목포 관광특구,34.81188,126.3923,781.123592,N,N,N,,운영중
447000,호아빈 목포평화광장점,전라남도 목포시,0,0,N,Y,N,N,Y,Y,,매일 10:00~21:30,N,N,N,전화예약,,,목포평화광장,34.79666,126.4338,243.136851,N,N,N,,운영중
447001,모모는철부지,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 갓바위,34.79343,126.425,126.109288,N,N,N,,운영중
447002,우리다음,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,340.763182,N,N,N,,운영중
447003,해무리,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,780.116301,N,N,N,,운영중
447004,국가대표한일포차,전라남도 목포시,8,16,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,543.240253,N,N,N,,운영중
447006,수지맛다,전라남도 목포시,8,8,N,N,N,N,Y,N,,,N,N,N,N,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,990.284469,N,N,N,,운영중
447007,대영식당,전라남도 목포시,12,8,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
447009,철왕,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,장미의거리,34.80222,126.4258,71.837534,N,N,N,,운영중
447013,남악동경일식,전라남도 목포시,36,24,N,N,N,N,Y,Y,,매일 11:30~10:00,N,N,N,N,레드테이블,,남악수변공원,34.8034,126.4587,811.651296,N,N,N,,운영중
447017,유달산추어탕,전라남도 목포시,60,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,119.388718,N,N,N,,운영중
447020,신한천칡냉면,전라남도 목포시,80,24,N,N,N,N,Y,N,,"매일 10:30~21:00, 매일 11:00~20:00",N,N,N,N,,,목포평화광장,34.79666,126.4338,543.054565,N,N,N,,운영중
447021,민아네포차,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,노을공원,34.80896,126.3658,880.444543,N,N,N,,운영중
447022,동대문곱창볶음,전라남도 목포시,28,0,N,Y,N,N,Y,Y,일요일,매일 16:00~23:00,N,N,Y,N,,,목포 북항,34.80448,126.3651,595.204795,N,N,N,,운영중
447024,밀물 COLLIDE ROSTERS,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,,,N,N,N,전화예약,,,노적봉,34.78693,126.3846,158.086536,N,Y,Y,,운영중
447026,한양집,전라남도 목포시,32,20,N,N,N,N,Y,N,,,N,N,N,N,,,노을공원,34.80896,126.3658,281.53361,N,N,N,,운영중
447028,나주곰탕 염대감,전라남도 목포시,60,40,N,N,N,N,Y,N,,매일 07:00~22:00,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,259.250867,N,N,N,,운영중
447029,신비포차,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 16:00~03:00,N,N,N,N,,,달성사(목포),34.79051,126.3754,222.935736,N,N,N,,운영중
447030,왕궁,전라남도 목포시,48,100,Y,N,N,N,Y,N,,매일 11:00~20:30,N,N,N,전화예약,,,노적봉,34.78693,126.3846,199.493054,Y,N,N,,운영중
447033,태평식당,전라남도 목포시,40,16,N,N,N,N,Y,N,,,N,N,N,N,,http://cityfood.co.kr/h9/taepyeongsigdang,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,450.58262,N,N,N,,운영중
447034,낙원죽사랑,전라남도 목포시,20,8,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
447036,파도회포차,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
447037,바다양푼이동태탕 목포허사도점,전라남도 목포시,0,0,N,N,N,N,Y,N,일요일,평일 10:00~09:00,N,N,Y,N,,http://ok114.co.kr/0614638553,세월호목포신항만거치,34.75936,126.3546,878.87885,N,N,N,,운영중
447042,엄마손꿀호떡 ,전라남도 목포시,0,4,N,N,N,N,Y,N,,,N,N,N,N,,,목포시립도서관,34.80355,126.4031,276.05633,N,N,N,,운영중
447043,미항횟집,전라남도 목포시,180,0,Y,Y,N,N,Y,Y,,매일 10:00~22:00,N,N,N,전화예약,레드테이블,"https://m.blog.naver.com/PostList.nhn?blogId=algkd2013,https://www.facebook.com/mihang1004/",목포평화광장,34.79666,126.4338,551.191096,N,N,N,,운영중
447044,교동짬뽕,전라남도 목포시,0,0,Y,N,N,N,Y,Y,,매일 11:00~20:00,N,N,N,전화예약,,,이난영의 목포의 눈물 노래비,34.79985,126.3751,943.722645,N,N,N,,운영중
447046,우심이돈심이,전라남도 목포시,40,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,572.452349,N,N,N,,운영중
447047,봉구비어 목포평화광장점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,450.03036,N,N,N,,운영중
447048,돈모아,전라남도 목포시,56,0,N,N,N,N,Y,N,,,N,N,N,N,,,이난영의 목포의 눈물 노래비,34.79985,126.3751,943.722645,N,N,N,,운영중
447057,다은이네계절맛집,전라남도 목포시,32,18,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,714.090485,N,N,N,,운영중
447058,영광반점,전라남도 목포시,16,0,N,N,N,N,Y,N,,,N,N,Y,N,,,목포 오포대,34.7915,126.3763,35.925327,N,Y,Y,,운영중
447059,칠돈가,전라남도 목포시,48,0,Y,N,N,N,Y,Y,일요일,매일 16:00~22:30,N,N,N,전화예약,,http://blog.naver.com/7dongamp,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,561.360998,N,N,N,,운영중
447061,꽃모듬식육식당,전라남도 목포시,36,12,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
447062,최동민양푼갈비 목포평화광장점,전라남도 목포시,0,0,Y,N,N,N,Y,Y,일요일,"평일 17:00~00:00, 주말 12:00~00:00",N,N,N,N,,,목포 갓바위,34.79343,126.425,287.590371,N,N,N,,운영중
447072,드롭탑 목포하당점,전라남도 목포시,96,0,N,Y,N,N,Y,Y,,,N,N,N,N,,"http://www.cafedroptop.com/,http://www.facebook.com/cafedroptopkr,http://www.instagram.com/droptop_official,http://blog.naver.com/droptop2011",목포평화광장,34.79666,126.4338,148.927255,N,N,N,,운영중
447076,카페샬롬,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,333.663014,N,N,N,,운영중
447077,탭플레이 이마트목포점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,N,,,,,,,N,N,N,,운영중
447082,이디야커피 목포중앙점,전라남도 목포시,0,0,N,N,N,N,Y,N,,평일 10:00~23:00,N,N,N,N,,"http://www.ediya.com/,http://instagram.com/ediya.coffee",,,,,N,Y,Y,,운영중
447084,노스타운,전라남도 목포시,107,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,640.367131,N,N,N,,운영중
447086,커피베이 목포석현점,전라남도 목포시,60,0,N,Y,N,N,Y,N,,,N,N,Y,N,,,목포 종합수산시장,34.7877803,126.38989,572.452349,N,N,N,,운영중
447087,로뎀뮤직&카페,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,연중무휴,매일 10:00~20:30,N,N,N,전화예약,,http://blog.naver.com/rodem2865,,,,,N,N,N,,운영중
447100,드리밍,전라남도 목포시,0,0,N,N,N,N,Y,N,월요일,,N,N,N,전화예약,,http://blog.naver.com/yslove1225,장미의거리,34.80222,126.4258,757.604887,N,N,N,,운영중
448367,e조은세상,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
455800,북촌삼대갈비 목포원산점,전라남도 목포시,44,0,N,Y,N,N,N,N,매주월요일,,N,N,N,N,,,,,,,N,N,N,왕갈비.뼈삼겹,미확인
456695,장미순대장미촌,전라남도 목포시,36,0,N,N,N,N,N,N,첫째주 일요일,,N,N,N,N,,,,,,,N,N,N,족발,미확인
459285,홈보이,전라남도 목포시,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
460292,신의계시 목포평화광장점,전라남도 목포시,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
462111,이홍어마당,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
467099,spatial,전라남도 목포시,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
469614,스마일호프소주,전라남도 목포시,28,0,N,N,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"맥주, 마른안주",운영중
472174,소나무,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
475423,with대박 용해점,전라남도 목포시,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
476412,신촌설렁탕,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
478654,장흥골HOF,전라남도 목포시,26,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"과일, 마른안주, 김치찌개",운영중
481198,수내닭꼬치 용해포미점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
487361,맛대맛,전라남도 목포시,0,0,N,N,N,N,Y,N,일요일,매일 12:00~22:00,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,419.361435,N,N,N,,운영중
487362,전주현대옥목포하당점,전라남도 목포시,40,26,Y,N,N,N,Y,Y,,매일 00:00~24:00,N,Y,N,N,,http://www.hyundaiok.com/,목포평화광장,34.79666,126.4338,241.973915,N,N,N,,운영중
487364,전주김밥,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,689.614276,N,N,N,,운영중
487365,사또보쌈,전라남도 목포시,52,64,N,N,N,N,Y,N,,,N,N,Y,N,,,멜라콩다리 비석,34.7939,126.3879,637.010981,Y,Y,Y,,운영중
487367,장미식당,전라남도 목포시,44,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,258.561444,Y,N,N,,운영중
487375,맛집그곳에가면,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
487377,요거프레소 목포북항점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 10:00~24:00,N,N,N,N,,http://www.yogerpresso.co.kr/,목포 북항,34.80448,126.3651,501.705072,N,N,N,,운영중
487380,사와일식,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,,매일 11:30~22:00,N,N,N,전화예약,,,목포 갓바위,34.79343,126.425,98.67247,N,N,N,,운영중
487381,홍시,전라남도 목포시,60,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 갓바위,34.79343,126.425,270.05868,N,N,N,,운영중
487382,장금이네,전라남도 목포시,12,8,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,755.281089,N,N,N,,운영중
487383,몽탄흑염소전문점,전라남도 목포시,32,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,465.31948,N,N,N,,운영중
